id;design;graph;method;K;srmr;node_act;node_inh;nLog10P;prec;rec;f1;tpr;fpr
638;HDLVS_sporadic;small;sim;13;0.138500767;0.007980702;0.6519059;1.79692891;1;1;1;1;0
639;HDLVS_sporadic;small;sim;14;0.112852704;4.24E-14;2.55E-07;13.07149641;1;1;1;1;0
640;HDLVS_sporadic;small;sim;11;0.139565156;4.01E-06;6.88E-15;13.86116807;1;1;1;1;0
641;HDLVS_sporadic;small;sim;9;0.104502143;6.55E-05;1.01E-05;4.693525648;1;1;1;1;0
642;HDLVS_sporadic;small;sim;12;0.133276759;1.04E-09;5.73E-12;10.94075021;1;1;1;1;0
643;HDLVS_sporadic;small;sim;11;0.139810004;0.1164123;0.000945481;2.723317382;1;1;1;1;0
644;HDLVS_sporadic;small;sim;9;0.128399035;1.08E-09;1.16E-11;10.63506722;1;1;1;1;0
645;HDLVS_sporadic;small;sim;14;0.126040218;1.72E-14;2.80E-06;13.463228;1;1;1;1;0
646;HDLVS_sporadic;small;sim;13;0.123492907;0.0525268;0.02007718;1.396267292;1;1;1;1;0
647;HDLVS_sporadic;small;sim;12;0.127313984;5.43E-10;2.40E-07;8.96440018;1;1;1;1;0
648;HDLVS_sporadic;small;sim;12;0.129541416;0.000461002;2.37E-09;8.323563569;1;1;1;1;0
649;HDLVS_sporadic;small;sim;12;0.154907978;5.68E-14;2.71E-13;12.9442898;1;1;1;1;0
650;HDLVS_sporadic;small;sim;12;0.106213861;0.01638825;1.98E-12;11.40328616;1;1;1;1;0
651;HDLVS_sporadic;small;sim;12;0.132510616;1.95E-08;0.1076274;7.408537583;1;1;1;1;0
652;HDLVS_sporadic;small;sim;11;0.112399747;0.000150477;5.09E-10;8.9921594;1;1;1;1;0
653;HDLVS_sporadic;small;sim;12;0.127406425;1.16E-10;1.24E-07;9.634296793;1;1;1;1;0
654;HDLVS_sporadic;small;sim;12;0.120407905;0.000228716;9.59E-14;12.71704603;1;1;1;1;0
655;HDLVS_sporadic;small;sim;12;0.122515497;1.38E-14;1.99E-06;13.56013795;1;1;1;1;0
656;HDLVS_sporadic;small;sim;15;0.116216673;4.78E-10;4.29E-13;12.06641028;1;1;1;1;0
657;HDLVS_sporadic;small;sim;11;0.112755386;0.1030792;0.002055519;2.386048509;1;1;1;1;0
658;HDLVS_sporadic;small;sim;11;0.139151554;0.002752918;0.04616438;2.259176729;1;1;1;1;0
659;HDLVS_sporadic;small;sim;12;0.130530973;1.27E-07;9.89E-09;7.703900507;1;1;1;1;0
660;HDLVS_sporadic;small;sim;13;0.121630162;1.25E-06;9.56E-06;5.601439567;1;1;1;1;0
661;HDLVS_sporadic;small;sim;12;0.153249686;0.001972706;1.14E-09;8.643345158;1;1;1;1;0
662;HDLVS_sporadic;small;sim;10;0.117425814;4.70E-10;1.51E-09;9.026947831;1;1;1;1;0
663;HDLVS_sporadic;small;sim;13;0.126303077;1.82E-07;6.99E-14;12.85421923;1;1;1;1;0
664;HDLVS_sporadic;small;sim;11;0.103027895;0.000675382;2.99E-06;5.222979531;1;1;1;1;0
665;HDLVS_sporadic;small;sim;12;0.127179066;0.002555625;6.17E-09;7.909011634;1;1;1;1;0
666;HDLVS_sporadic;small;sim;11;0.122060697;0.000705339;1.78E-06;5.448475105;1;1;1;1;0
667;HDLVS_sporadic;small;sim;12;0.13643794;5.32E-07;3.73E-07;6.126726377;1;1;1;1;0
668;HDLVS_sporadic;small;sim;13;0.131215679;0.05546571;6.29E-05;3.899984205;1;1;1;1;0
669;HDLVS_sporadic;small;sim;11;0.142628039;1.59E-08;8.88E-12;10.75075217;1;1;1;1;0
670;HDLVS_sporadic;small;sim;11;0.110243513;0.2016958;1.67E-08;7.477039355;1;1;1;1;0
671;HDLVS_sporadic;small;sim;13;0.119331425;0.01474203;1.24E-11;10.60523462;1;1;1;1;0
672;HDLVS_sporadic;small;sim;12;0.137180917;1.08E-11;1.03E-14;13.685077;1;1;1;1;0
673;HDLVS_sporadic;small;sim;11;0.133777149;0.016222;0.001961198;2.406448563;1;1;1;1;0
674;HDLVS_sporadic;small;sim;13;0.128161924;2.78E-07;0.01855358;6.254452116;1;1;1;1;0
675;HDLVS_sporadic;small;sim;13;0.143819729;0.000344818;9.44E-15;13.72414084;1;1;1;1;0
676;HDLVS_sporadic;small;sim;12;0.112004954;0.000187272;3.33E-16;15.17643853;1;1;1;1;0
677;HDLVS_sporadic;small;sim;13;0.147773232;2.86E-07;2.67E-11;10.27272835;1;1;1;1;0
678;HDLVS_sporadic;small;sim;14;0.127884606;2.12E-08;2.44E-15;14.31113703;1;1;1;1;0
679;HDLVS_sporadic;small;sim;10;0.121183768;0.001368245;1.33E-07;6.575426724;1;1;1;1;0
680;HDLVS_sporadic;small;sim;12;0.12596531;0.1559948;5.91E-05;3.927626855;1;1;1;1;0
681;HDLVS_sporadic;small;sim;11;0.13746449;9.10E-15;0.000137708;13.73974591;1;1;1;1;0
682;HDLVS_sporadic;small;sim;13;0.120490677;0.000390869;2.61E-11;10.28253621;1;1;1;1;0
683;HDLVS_sporadic;small;sim;11;0.112090841;1.06E-07;1.08E-08;7.666535797;1;1;1;1;0
684;HDLVS_sporadic;small;sim;12;0.134486993;5.22E-15;9.43E-06;13.98146193;1;1;1;1;0
685;HDLVS_sporadic;small;sim;13;0.129997845;8.00E-09;4.45E-11;10.05093227;1;1;1;1;0
686;HDLVS_sporadic;small;sim;11;0.148104985;3.44E-05;6.95E-07;5.857007071;1;1;1;1;0
687;HDLVS_sporadic;small;sim;12;0.141938959;1.53E-11;0.002745349;10.51360835;1;1;1;1;0
688;HDLVS_sporadic;small;sim;13;0.142934658;0.01883369;2.31E-06;5.335527451;1;1;1;1;0
689;HDLVS_sporadic;small;sim;12;0.116594998;0.000155334;6.55E-11;9.883047215;1;1;1;1;0
690;HDLVS_sporadic;small;sim;13;0.105381021;1.76E-12;7.64E-12;11.45350299;1;1;1;1;0
691;HDLVS_sporadic;small;sim;13;0.134580266;0.000369614;9.73E-09;7.710951353;1;1;1;1;0
692;HDLVS_sporadic;small;sim;12;0.121878737;2.99E-09;8.81E-13;11.75395811;1;1;1;1;0
693;HDLVS_sporadic;small;sim;12;0.136254;0.09709608;8.80E-06;4.754728828;1;1;1;1;0
694;HDLVS_sporadic;small;sim;11;0.144041392;0.000151901;0.000133694;3.572857113;1;1;1;1;0
695;HDLVS_sporadic;small;sim;13;0.12925779;1.71E-07;6.23E-06;6.465084628;1;1;1;1;0
696;HDLVS_sporadic;small;sim;10;0.138253789;1.11E-08;0.001398532;7.654403591;1;1;1;1;0
697;HDLVS_sporadic;small;sim;11;0.145279661;7.58E-12;1.12E-07;10.81909459;1;1;1;1;0
698;HDLVS_sporadic;small;sim;10;0.122494965;1.95E-05;1.37E-08;7.56268617;1;1;1;1;0
699;HDLVS_sporadic;small;sim;14;0.112554538;1.62E-05;5.54E-05;4.488312049;1;1;1;1;0
700;HDLVS_sporadic;small;sim;10;0.137929386;0.000585417;1.64E-07;6.483689698;1;1;1;1;0
701;HDLVS_sporadic;small;Trim;11;0.07798537;0.000348055;2.26E-14;13.3439296;0.07692308;1;0.14285714;1;0.8267223
702;HDLVS_sporadic;small;Trim;9;0.074994871;0.9013826;8.92E-10;8.748687537;0.08715596;1;0.16033755;1;0.8396624
703;HDLVS_sporadic;small;Trim;12;0.078075891;2.93E-07;0.006992759;6.232486007;0.0840708;1;0.15510204;1;0.8734177
704;HDLVS_sporadic;small;Trim;12;0.078898011;0.000440655;4.45E-06;5.050337888;0.08352668;0.972972973;0.15384615;0.972972973;0.8315789
705;HDLVS_sporadic;small;Trim;12;0.08643055;0.005798817;2.65E-06;5.276341595;0.0840708;1;0.15510204;1;0.8734177
706;HDLVS_sporadic;small;Trim;11;0.08544766;1.57E-08;2.06E-06;7.504253964;0.08215962;0.972222222;0.15151515;0.972222222;0.8214286
707;HDLVS_sporadic;small;Trim;12;0.080916556;2.66E-09;1.77E-08;8.274164294;0.07692308;0.972222222;0.14256619;0.972222222;0.8823529
708;HDLVS_sporadic;small;Trim;12;0.093579791;1.80E-12;7.29E-13;11.83645735;0.0816777;1;0.15102041;1;0.8757895
709;HDLVS_sporadic;small;Trim;11;0.085980193;7.71E-08;4.16E-05;6.811743745;0.08705882;0.973684211;0.15982721;0.973684211;0.8185654
710;HDLVS_sporadic;small;Trim;13;0.094483146;4.01E-12;3.44E-15;14.16219813;0.08314088;0.972972973;0.15319149;0.972972973;0.8357895
711;HDLVS_sporadic;small;Trim;11;0.080102414;3.37E-06;9.34E-10;8.728694695;0.08411215;0.972972973;0.15483871;0.972972973;0.8252632
712;HDLVS_sporadic;small;Trim;12;0.081526033;2.30E-09;6.83E-05;8.338014199;0.0814978;1;0.15071283;1;0.8778947
713;HDLVS_sporadic;small;Trim;11;0.084896767;2.42E-13;1.68E-13;12.47429531;0.07900677;1;0.14644351;1;0.8553459
714;HDLVS_sporadic;small;Trim;10;0.079065998;1.44E-15;3.33E-16;15.17643853;0.08352668;0.972972973;0.15384615;0.972972973;0.8315789
715;HDLVS_sporadic;small;Trim;12;0.084898397;8.68E-08;3.16E-05;6.760379087;0.08089888;1;0.14968815;1;0.8592437
716;HDLVS_sporadic;small;Trim;13;0.094949343;4.64E-13;2.46E-12;12.0320719;0.0911215;1;0.16702355;1;0.8224101
717;HDLVS_sporadic;small;Trim;14;0.094775519;2.39E-07;2.20E-10;9.356339701;0.08584687;1;0.15811966;1;0.8294737
718;HDLVS_sporadic;small;Trim;11;0.091533589;1.04E-09;5.81E-06;8.683858069;0.08597285;1;0.15833333;1;0.8523207
719;HDLVS_sporadic;small;Trim;12;0.091370223;9.84E-13;3.00E-15;14.22219603;0.08387097;1;0.1547619;1;0.9006342
720;HDLVS_sporadic;small;Trim;11;0.085881659;6.30E-06;3.65E-13;12.1368922;0.07798165;0.971428571;0.14437367;0.971428571;0.8427673
721;HDLVS_sporadic;small;Trim;12;0.089220007;1.43E-06;2.64E-13;12.27789611;0.08277405;1;0.15289256;1;0.8631579
722;HDLVS_sporadic;small;Trim;12;0.088149229;1.38E-13;1.15E-07;12.5580417;0.08564232;0.971428571;0.15740741;0.971428571;0.7610063
723;HDLVS_sporadic;small;Trim;10;0.080295438;8.05E-07;5.16E-09;7.985971408;0.08447489;1;0.15578947;1;0.8442105
724;HDLVS_sporadic;small;Trim;13;0.083913799;1.20E-07;5.80E-06;6.620806924;0.08980583;0.973684211;0.16444444;0.973684211;0.7911392
725;HDLVS_sporadic;small;Trim;11;0.082600506;7.65E-12;1.01E-11;10.81545404;0.08764045;1;0.16115702;1;0.858351
726;HDLVS_sporadic;small;Trim;10;0.083925951;3.52E-11;3.53E-07;10.15242796;0.08775982;0.974358974;0.16101695;0.974358974;0.8350951
727;HDLVS_sporadic;small;Trim;10;0.086001018;4.55E-15;2.22E-16;15.35252979;0.07865169;0.972222222;0.14553015;0.972222222;0.8613445
728;HDLVS_sporadic;small;Trim;11;0.085949215;4.04E-06;0.00086535;5.09283402;0.08591885;1;0.15824176;1;0.8046218
729;HDLVS_sporadic;small;Trim;12;0.096717971;1.96E-11;7.34E-12;10.83350287;0.09009009;1;0.16528926;1;0.8559322
730;HDLVS_sporadic;small;Trim;11;0.073426574;0.04769695;2.92E-09;8.233182941;0.08083141;0.972222222;0.14925373;0.972222222;0.8361345
731;HDLVS_sporadic;small;Trim;13;0.098551189;0.000367479;6.18E-12;10.90786053;0.09069212;1;0.16630197;1;0.8037975
732;HDLVS_sporadic;small;Trim;13;0.073282175;2.88E-05;0.2984438;4.239478304;0.0906801;1;0.16628176;1;0.7584034
733;HDLVS_sporadic;small;Trim;13;0.075656816;0.6861938;3.10E-11;10.20733185;0.09069212;1;0.16630197;1;0.8037975
734;HDLVS_sporadic;small;Trim;12;0.095162766;7.18E-08;5.95E-14;12.92439501;0.08292683;0.971428571;0.15280899;0.971428571;0.78826
735;HDLVS_sporadic;small;Trim;12;0.078395426;2.19E-05;6.88E-15;13.86116807;0.0778032;0.971428571;0.1440678;0.971428571;0.8448637
736;HDLVS_sporadic;small;Trim;12;0.091335063;2.64E-14;9.47E-13;13.27698278;0.07472527;1;0.1390593;1;0.8807531
737;HDLVS_sporadic;small;Trim;12;0.084132362;6.55E-07;0.000564936;5.882978015;0.08837209;1;0.16239316;1;0.8270042
738;HDLVS_sporadic;small;Trim;13;0.103261178;0.009959902;0.04793694;1.700714939;0.10160428;1;0.18446602;1;0.7088608
739;HDLVS_sporadic;small;Trim;14;0.086514751;4.13E-14;1.72E-09;13.0830168;0.08463252;1;0.15605749;1;0.8670886
740;HDLVS_sporadic;small;Trim;11;0.095414447;1.70E-05;3.44E-14;13.16219813;0.0861244;1;0.15859031;1;0.802521
741;HDLVS_sporadic;small;Trim;9;0.080074833;8.56E-12;7.36E-10;10.76656738;0.07843137;0.972972973;0.14516129;0.972972973;0.8905263
742;HDLVS_sporadic;small;Trim;12;0.085849945;4.99E-05;6.38E-05;4.001292993;0.08428246;0.973684211;0.15513627;0.973684211;0.8481013
743;HDLVS_sporadic;small;Trim;11;0.088852262;0.003989039;9.71E-09;7.711661509;0.08838384;0.972222222;0.16203704;0.972222222;0.7584034
744;HDLVS_sporadic;small;Trim;9;0.093720147;3.32E-05;1.42E-11;10.54646182;0.07819905;1;0.14505495;1;0.8121086
745;HDLVS_sporadic;small;Trim;14;0.091760004;2.41E-14;3.00E-15;14.22219603;0.08597285;0.974358974;0.15800416;0.974358974;0.8541226
746;HDLVS_sporadic;small;Trim;13;0.079876852;0.02019028;0.007660981;1.814685619;0.08666667;1;0.1595092;1;0.8689218
747;HDLVS_sporadic;small;Trim;12;0.084404575;2.44E-15;0.000295075;14.31113703;0.09070295;1;0.16632017;1;0.8495763
748;HDLVS_sporadic;small;Trim;12;0.083543895;4.56E-08;3.76E-11;10.12344594;0.08545035;1;0.15744681;1;0.8336842
749;HDLVS_sporadic;small;Trim;12;0.08517396;5.56E-09;2.35E-07;7.953716689;0.08463252;1;0.15605749;1;0.8670886
750;HDLVS_sporadic;small;Trim;12;0.065031835;0.00502908;6.88E-15;13.86116807;0.08088235;0.970588235;0.14932127;0.970588235;0.7845188
751;HDLVS_sporadic;small;Trim;12;0.085926492;1.04E-10;0.002910226;9.682528795;0.08908686;1;0.16359918;1;0.8665254
752;HDLVS_sporadic;small;Trim;11;0.071724683;9.45E-09;6.07E-12;10.91575513;0.09156627;1;0.16777042;1;0.7953586
753;HDLVS_sporadic;small;Trim;12;0.081786789;0.000124932;4.75E-06;5.02220088;0.08078603;1;0.14949495;1;0.8863158
754;HDLVS_sporadic;small;Trim;12;0.093913627;6.67E-08;1.86E-09;8.429693885;0.09049774;1;0.1659751;1;0.8516949
755;HDLVS_sporadic;small;Trim;12;0.094635267;8.61E-09;2.85E-09;8.244360184;0.07964602;0.972972973;0.14723926;0.972972973;0.8757895
756;HDLVS_sporadic;small;Trim;15;0.086465169;8.89E-13;1.84E-11;11.75008993;0.08490566;1;0.15652174;1;0.8151261
757;HDLVS_sporadic;small;Trim;11;0.073212549;0.00452646;1.29E-05;4.587310353;0.08665105;1;0.15948276;1;0.8210526
758;HDLVS_sporadic;small;Trim;11;0.086646425;1.14E-07;2.47E-06;6.642000014;0.09156627;1;0.16777042;1;0.7953586
759;HDLVS_sporadic;small;Trim;12;0.090008521;2.16E-07;1.99E-09;8.400932814;0.08219178;0.972972973;0.15157895;0.972972973;0.8463158
760;HDLVS_sporadic;small;Trim;13;0.07849238;4.82E-13;8.44E-08;12.01557;0.08296943;1;0.15322581;1;0.8860759
761;HDLVS_sporadic;small;Trim;12;0.101058164;2.37E-12;2.00E-15;14.39828737;0.08944954;1;0.16421053;1;0.8393235
762;HDLVS_sporadic;small;Trim;10;0.072031608;4.13E-07;7.32E-10;8.83466176;0.07572383;1;0.14078675;1;0.8682008
763;HDLVS_sporadic;small;Trim;13;0.104681095;1.65E-07;1.11E-15;14.65355978;0.08196721;1;0.15151515;1;0.8218029
764;HDLVS_sporadic;small;Trim;11;0.084088332;0.01117592;0.000190621;3.4188004;0.09134615;1;0.16740088;1;0.7974684
765;HDLVS_sporadic;small;Trim;12;0.086151296;0.0001253;0.002825801;3.60102032;0.08428246;1;0.15546218;1;0.8463158
766;HDLVS_sporadic;small;Trim;11;0.077263414;1.02E-05;5.48E-06;4.960540907;0.08941176;1;0.16414687;1;0.8164557
767;HDLVS_sporadic;small;Trim;12;0.085974149;2.66E-07;5.92E-05;6.274436759;0.0861678;1;0.15866388;1;0.850211
768;HDLVS_sporadic;small;Trim;13;0.092412899;0.01141047;0.04174486;1.641666471;0.08591885;1;0.15824176;1;0.8046218
769;HDLVS_sporadic;small;Trim;11;0.091156069;2.22E-08;0.000151363;7.352408736;0.09090909;0.972972973;0.16628176;0.972972973;0.7578947
770;HDLVS_sporadic;small;Trim;11;0.087484904;0.01261561;4.14E-07;6.082270417;0.08675799;1;0.15966387;1;0.8438819
771;HDLVS_sporadic;small;Trim;13;0.090648873;0.01546094;0.000197913;3.402495463;0.08256881;1;0.15254237;1;0.8403361
772;HDLVS_sporadic;small;Trim;12;0.09749887;1.33E-15;4.77E-15;14.57437841;0.09280742;1;0.16985138;1;0.8283898
773;HDLVS_sporadic;small;Trim;11;0.089027298;1.24E-07;9.54E-09;7.719559269;0.09535452;1;0.17410714;1;0.782241
774;HDLVS_sporadic;small;Trim;13;0.088089268;7.83E-11;2.33E-12;11.33103032;0.07954545;1;0.14736842;1;0.8490566
775;HDLVS_sporadic;small;Trim;13;0.098025908;5.35E-12;2.97E-12;11.22568439;0.09048724;1;0.16595745;1;0.8287526
776;HDLVS_sporadic;small;Trim;12;0.077374353;1.31E-06;1.89E-15;14.42311089;0.08715596;0.974358974;0.16;0.974358974;0.8414376
777;HDLVS_sporadic;small;Trim;13;0.094768767;3.81E-12;8.98E-07;11.11769625;0.08714597;1;0.16032064;1;0.8877119
778;HDLVS_sporadic;small;Trim;14;0.084710331;7.45E-13;3.39E-09;11.82696672;0.07640449;1;0.14196242;1;0.8598326
779;HDLVS_sporadic;small;Trim;10;0.07817531;2.50E-05;4.14E-05;4.301687668;0.08624709;0.973684211;0.15845824;0.973684211;0.8270042
780;HDLVS_sporadic;small;Trim;12;0.08925576;0.1171579;4.21E-05;4.074233324;0.08478803;1;0.15632184;1;0.7677824
781;HDLVS_sporadic;small;Trim;11;0.089023351;2.81E-13;3.22E-15;14.19116175;0.08965517;0.975;0.16421053;0.975;0.8389831
782;HDLVS_sporadic;small;Trim;13;0.091310583;1.31E-13;4.13E-10;12.58241439;0.08333333;1;0.15384615;1;0.8071279
783;HDLVS_sporadic;small;Trim;11;0.084697995;1.03E-14;2.25E-06;13.685077;0.08351648;1;0.15415822;1;0.8797468
784;HDLVS_sporadic;small;Trim;12;0.08873932;5.50E-12;3.61E-10;10.95871772;0.0984456;1;0.17924528;1;0.7341772
785;HDLVS_sporadic;small;Trim;13;0.080963442;1.04E-11;3.44E-15;14.16219813;0.07777778;0.972222222;0.14403292;0.972222222;0.8718487
786;HDLVS_sporadic;small;Trim;11;0.086755875;1.84E-08;8.95E-07;7.433061208;0.08490566;1;0.15652174;1;0.8151261
787;HDLVS_sporadic;small;Trim;12;0.089826358;4.00E-13;6.95E-05;12.09665451;0.08045977;1;0.14893617;1;0.8385744
788;HDLVS_sporadic;small;Trim;13;0.094182533;6.00E-07;1.28E-10;9.591035571;0.09443099;1;0.17256637;1;0.7906977
789;HDLVS_sporadic;small;Trim;12;0.071164606;7.92E-09;6.18E-14;12.9077046;0.08744395;1;0.16082474;1;0.8604651
790;HDLVS_sporadic;small;Trim;13;0.07222439;3.03E-07;3.55E-15;14.14840976;0.08277405;1;0.15289256;1;0.8631579
791;HDLVS_sporadic;small;Trim;13;0.085716629;1.24E-05;7.52E-11;9.822960814;0.08505747;1;0.15677966;1;0.8378947
792;HDLVS_sporadic;small;Trim;12;0.0763389;4.13E-13;4.28E-07;12.0830168;0.08539326;1;0.1573499;1;0.8586498
793;HDLVS_sporadic;small;Trim;12;0.087218908;0.03193019;2.07E-10;9.383559147;0.08941176;1;0.16414687;1;0.8164557
794;HDLVS_sporadic;small;Trim;11;0.076782694;3.50E-07;1.74E-12;11.45951736;0.0778032;0.944444444;0.14376321;0.944444444;0.8466387
795;HDLVS_sporadic;small;Trim;13;0.079757631;1.30E-08;0.000204126;7.586048445;0.08599509;1;0.15837104;1;0.7798742
796;HDLVS_sporadic;small;Trim;10;0.08079768;1.10E-07;2.74E-06;6.657086449;0.08628319;1;0.15885947;1;0.8731501
797;HDLVS_sporadic;small;Trim;11;0.079605934;4.31E-12;9.55E-15;13.71906132;0.08735632;1;0.16067653;1;0.8375527
798;HDLVS_sporadic;small;Trim;10;0.077227245;2.60E-05;1.01E-08;7.694385554;0.08830549;0.973684211;0.1619256;0.973684211;0.8059072
799;HDLVS_sporadic;small;Trim;14;0.079416064;8.66E-09;0.00094761;7.761637153;0.08274232;1;0.15283843;1;0.8134172
800;HDLVS_sporadic;small;Trim;10;0.088344337;2.03E-10;6.24E-09;9.39108456;0.08515815;0.945945946;0.15625;0.945945946;0.7915789
801;HDLVS_sporadic;large;CGGM;55;0.089611375;4.29E-12;1.03E-13;12.68613278;0.845659164;0.674358974;0.750356633;0.674358974;0.002718007
802;HDLVS_sporadic;large;CGGM;57;0.089762911;7.99E-14;6.00E-14;12.92081875;0.817647059;0.700251889;0.754409769;0.700251889;0.003512151
803;HDLVS_sporadic;large;CGGM;53;0.099974145;3.30E-13;2.07E-14;13.38299966;0.832386364;0.73989899;0.78342246;0.73989899;0.003342019
804;HDLVS_sporadic;large;CGGM;56;0.095557334;2.05E-13;4.05E-10;12.38721614;0.878980892;0.705882353;0.782978723;0.705882353;0.002151877
805;HDLVS_sporadic;large;CGGM;52;0.096876879;7.07E-13;1.18E-13;12.627088;0.807909605;0.727735369;0.765729585;0.727735369;0.003851164
806;HDLVS_sporadic;large;CGGM;57;0.097185883;2.04E-14;8.02E-11;13.38933984;0.826865672;0.701265823;0.75890411;0.701265823;0.003285188
807;HDLVS_sporadic;large;CGGM;55;0.11050475;7.68E-11;2.07E-14;13.38299966;0.832317073;0.7;0.760445682;0.7;0.003114383
808;HDLVS_sporadic;large;CGGM;57;0.090471378;4.13E-14;4.13E-14;13.08301995;0.863924051;0.7;0.773371105;0.7;0.002434881
809;HDLVS_sporadic;large;CGGM;54;0.096965581;2.66E-13;6.33E-13;12.27408837;0.824925816;0.705583756;0.760601915;0.705583756;0.00334164
810;HDLVS_sporadic;large;CGGM;55;0.087720383;2.22E-13;1.64E-12;12.35261703;0.838006231;0.681012658;0.751396648;0.681012658;0.002945341
811;HDLVS_sporadic;large;CGGM;54;0.090171007;2.08E-10;6.40E-13;11.89279003;0.832835821;0.71722365;0.770718232;0.71722365;0.003170828
812;HDLVS_sporadic;large;CGGM;56;0.097094724;1.53E-12;1.84E-12;11.51427857;0.857142857;0.704081633;0.773109244;0.704081633;0.002605052
813;HDLVS_sporadic;large;CGGM;56;0.098266958;2.03E-14;1.19E-08;13.39147397;0.868501529;0.724489796;0.789986092;0.724489796;0.002435157
814;HDLVS_sporadic;large;CGGM;54;0.091529436;1.31E-12;1.02E-13;12.69036983;0.856687898;0.675879397;0.755617978;0.675879397;0.002549286
815;HDLVS_sporadic;large;CGGM;54;0.098771302;5.78E-11;1.03E-13;12.68613278;0.843373494;0.712468193;0.772413793;0.712468193;0.002945008
816;HDLVS_sporadic;large;CGGM;55;0.070582852;2.08E-14;1.32E-11;13.38090667;NA;0;NA;0;0
817;HDLVS_sporadic;large;CGGM;53;0.087701316;1.43E-11;1.39E-13;12.5559552;0.82111437;0.716112532;0.765027322;0.716112532;0.003454329
818;HDLVS_sporadic;large;CGGM;53;0.088164488;9.83E-10;1.21E-11;10.61618463;0.801829268;0.679586563;0.735664336;0.679586563;0.003680009
819;HDLVS_sporadic;large;CGGM;53;0.098331984;8.17E-14;5.52E-13;12.78674795;0.833819242;0.724050633;0.775067751;0.724050633;0.003228547
820;HDLVS_sporadic;large;CGGM;57;0.096856209;2.04E-14;4.09E-14;13.38933984;0.881789137;0.693467337;0.776371308;0.693467337;0.00209608
821;HDLVS_sporadic;large;CGGM;57;0.114522782;3.20E-13;6.00E-13;12.19382003;0.836858006;0.704834606;0.76519337;0.704834606;0.003058277
822;HDLVS_sporadic;large;CGGM;56;0.099020462;2.83E-12;1.45E-13;12.537602;0.833819242;0.722222222;0.774018945;0.722222222;0.00322873
823;HDLVS_sporadic;large;CGGM;56;0.093705752;1.92E-12;4.96E-13;12.00348833;0.8252149;0.732824427;0.776280323;0.732824427;0.003454721
824;HDLVS_sporadic;large;CGGM;56;0.06807274;1.57E-10;1.08E-09;9.503070352;NA;0;NA;0;0
825;HDLVS_sporadic;large;CGGM;53;0.122031574;6.26E-14;3.49E-07;12.90239567;0.829341317;0.706632653;0.763085399;0.706632653;0.003227999
826;HDLVS_sporadic;large;CGGM;55;0.098297634;3.55E-13;4.17E-14;13.07883395;0.851851852;0.700507614;0.768802228;0.700507614;0.002718623
827;HDLVS_sporadic;large;CGGM;55;0.091589187;1.84E-13;1.74E-12;12.43415218;0.864779874;0.696202532;0.771388499;0.696202532;0.002435571
828;HDLVS_sporadic;large;CGGM;54;0.104593166;3.28E-10;5.74E-10;9.183096161;0.830357143;0.702770781;0.761255116;0.702770781;0.003228913
829;HDLVS_sporadic;large;CGGM;54;0.0932197;2.08E-14;2.08E-14;13.38090667;0.82748538;0.714646465;0.766937669;0.714646465;0.003342019
830;HDLVS_sporadic;large;CGGM;54;0.133528545;3.05E-12;2.63E-13;12.27901426;0.809248555;0.712468193;0.757780785;0.712468193;0.003737894
831;HDLVS_sporadic;large;CGGM;54;0.09836215;2.61E-13;6.03E-13;12.2823295;0.818696884;0.727959698;0.770666667;0.727959698;0.003625446
832;HDLVS_sporadic;large;CGGM;53;0.095207238;2.04E-14;3.27E-13;13.38933984;0.850318471;0.68286445;0.757446809;0.68286445;0.002661532
833;HDLVS_sporadic;large;CGGM;54;0.091367786;6.05E-11;2.04E-14;13.38933984;0.872611465;0.693670886;0.772919605;0.693670886;0.002265647
834;HDLVS_sporadic;large;CGGM;57;0.066720533;9.12E-09;4.33E-11;10.06248211;NA;0;NA;0;0
835;HDLVS_sporadic;large;CGGM;54;0.09349365;8.22E-14;2.05E-14;13.38721614;0.812138728;0.704260652;0.754362416;0.704260652;0.003682511
836;HDLVS_sporadic;large;CGGM;53;0.079351985;2.03E-14;2.03E-14;13.39147397;0.852201258;0.686075949;0.760168303;0.686075949;0.002662135
837;HDLVS_sporadic;large;CGGM;57;0.096350499;2.83E-12;1.95E-14;13.40893539;0.750670241;0.712468193;0.731070496;0.712468193;0.005267033
838;HDLVS_sporadic;large;CGGM;54;0.093726763;1.82E-11;2.04E-14;13.38933984;0.818443804;0.72264631;0.767567568;0.72264631;0.00356799
839;HDLVS_sporadic;large;CGGM;55;0.096665958;2.23E-12;7.17E-10;11.35066514;0.811965812;0.730769231;0.769230769;0.730769231;0.003737259
840;HDLVS_sporadic;large;CGGM;53;0.097251268;5.49E-13;2.07E-11;11.95939766;0.788888889;0.718987342;0.752317881;0.718987342;0.00430473
841;HDLVS_sporadic;large;CGGM;55;0.087573102;2.04E-14;6.13E-14;13.38933984;0.868656716;0.734848485;0.796169631;0.734848485;0.002492353
842;HDLVS_sporadic;large;CGGM;54;0.113958306;1.52E-12;1.02E-13;12.69036983;0.831804281;0.69035533;0.754507628;0.69035533;0.003115088
843;HDLVS_sporadic;large;CGGM;57;0.093892069;2.81E-13;1.21E-13;12.61618463;0.875;0.673417722;0.761087268;0.673417722;0.002152365
844;HDLVS_sporadic;large;CGGM;54;0.086639363;3.51E-13;8.26E-14;12.78198996;0.850152905;0.700251889;0.767955801;0.700251889;0.002775732
