id;design;graph;method;K;srmr;node_act;node_inh;nLog10P;prec;rec;f1;tpr;fpr
2989;3LVS_cluster;large;PCSS;15;0.082578308;5.25E-11;2.22E-09;9.978810701;0.334689955;0.999831138;0.501503409;0.999831138;0.97048153
2990;3LVS_cluster;large;PCSS;14;0.082307634;3.93E-11;5.33E-12;10.9722428;0.334425119;1;0.501227253;1;0.971800792
2991;3LVS_cluster;large;PCSS;13;0.077735865;8.01E-08;2.76E-11;10.25806092;0.334955026;0.999831138;0.501800924;0.999831138;0.969327177
2992;3LVS_cluster;large;PCSS;15;0.08004464;2.10E-14;2.10E-13;13.37675071;0.334387352;1;0.501184834;1;0.971965699
2993;3LVS_cluster;large;PCSS;11;0.079643153;5.66E-09;2.10E-14;13.37675071;0.334860051;1;0.501715593;1;0.969904354
2994;3LVS_cluster;large;PCSS;14;0.08231244;2.10E-14;2.10E-14;13.37675071;0.334142075;1;0.500909283;1;0.973037599
2995;3LVS_cluster;large;PCSS;16;0.081918349;8.21E-10;9.38E-11;9.726767166;0.33438753;0.999831138;0.501163824;0.999831138;0.971800792
2996;3LVS_cluster;large;PCSS;11;0.081241215;1.67E-12;2.51E-08;11.47625353;0.333878333;1;0.500612875;1;0.974191953
2997;3LVS_cluster;large;PCSS;16;0.084760576;2.89E-15;2.20E-11;14.23807216;0.335353078;1;0.502268776;1;0.967760554
2998;3LVS_cluster;large;PCSS;18;0.084739551;3.03E-08;0.054539097;7.217527376;0.335334088;1;0.502247477;1;0.967843008
2999;3LVS_cluster;large;PCSS;13;0.084978536;1.32E-10;3.11E-05;9.578396073;0.335619544;0.999831138;0.502546257;0.999831138;0.966441293
3000;3LVS_cluster;large;PCSS;17;0.080503669;4.62E-13;1.12E-09;12.03432803;0.334614081;1;0.501439458;1;0.970976253
3001;3LVS_cluster;large;sim;15;0.191512529;3.88E-12;2.09E-14;13.37882372;1;1;1;1;0
3002;3LVS_cluster;large;sim;12;0.194129449;4.73E-13;7.55E-13;12.02410886;1;1;1;1;0
3003;3LVS_cluster;large;sim;17;0.189221041;1.83E-14;7.23E-12;13.43651891;1;1;1;1;0
3004;3LVS_cluster;large;sim;15;0.214453947;1.01E-09;1.64E-11;10.48412616;1;1;1;1;0
3005;3LVS_cluster;large;sim;16;0.190592562;1.21E-09;4.15E-14;13.08092191;1;1;1;1;0
3006;3LVS_cluster;large;sim;14;0.175040596;2.00E-12;1.86E-13;12.42945706;1;1;1;1;0
3007;3LVS_cluster;large;sim;13;0.26526477;3.90E-10;4.41E-13;12.05453141;1;1;1;1;0
3008;3LVS_cluster;large;sim;13;0.275145122;7.20E-05;2.09E-14;13.37882372;1;1;1;1;0
3009;3LVS_cluster;large;sim;11;0.192677068;8.08E-14;2.02E-14;13.39361863;1;1;1;1;0
3010;3LVS_cluster;large;sim;16;0.215292153;4.44E-16;2.10E-14;15.05158703;1;1;1;1;0
3011;3LVS_cluster;large;sim;15;0.200553352;2.01E-14;3.78E-12;13.39577395;1;1;1;1;0
3012;3LVS_cluster;large;sim;14;0.218725413;2.42E-05;2.52E-14;13.29756946;1;1;1;1;0
3013;3LVS_cluster;large;sim;13;0.188116448;2.53E-11;9.86E-13;11.70509309;1;1;1;1;0
3014;3LVS_cluster;large;sim;17;0.161947504;1.50E-09;2.77E-13;12.25649024;1;1;1;1;0
3015;3LVS_cluster;large;sim;18;0.203483385;8.90E-06;2.07E-14;13.38299966;1;1;1;1;0
3016;3LVS_cluster;large;sim;15;0.251557339;2.47E-07;1.90E-12;11.4202164;1;1;1;1;0
3017;3LVS_cluster;large;sim;12;0.184424192;1.21E-09;1.11E-16;15.65364703;1;1;1;1;0
3018;3LVS_cluster;large;sim;13;0.227478481;1.40E-12;8.83E-12;11.55284197;1;1;1;1;0
3019;3LVS_cluster;large;sim;15;0.21994094;8.10E-15;4.10E-14;13.79048499;1;1;1;1;0
3020;3LVS_cluster;large;sim;12;0.224818161;1.46E-08;3.74E-12;11.1260984;1;1;1;1;0
3021;3LVS_cluster;large;sim;13;0.225588859;3.36E-13;5.16E-13;12.17263073;1;1;1;1;0
3022;3LVS_cluster;large;sim;14;0.18659946;5.55E-16;4.20E-14;14.95467702;1;1;1;1;0
3023;3LVS_cluster;large;sim;13;0.194892235;1.23E-13;1.90E-12;12.60906489;1;1;1;1;0
3024;3LVS_cluster;large;sim;12;0.198366124;1.45E-12;1.11E-16;15.65364703;1;1;1;1;0
3025;3LVS_cluster;large;sim;12;0.257927525;6.31E-10;3.44E-13;12.16241156;1;1;1;1;0
3026;3LVS_cluster;large;sim;15;0.190426522;5.23E-11;3.76E-12;11.12378216;1;1;1;1;0
3027;3LVS_cluster;large;sim;18;0.254182821;8.17E-14;2.86E-13;12.78674795;1;1;1;1;0
3028;3LVS_cluster;large;sim;13;0.181077992;6.09E-05;4.22E-14;13.07365755;1;1;1;1;0
3029;3LVS_cluster;large;sim;16;0.188256561;4.11E-14;2.05E-14;13.38721614;1;1;1;1;0
3030;3LVS_cluster;large;sim;13;0.187613239;6.68E-06;2.08E-14;13.38090667;1;1;1;1;0
3031;3LVS_cluster;large;sim;17;0.25341277;3.89E-11;1.93E-08;10.1090204;1;1;1;1;0
3032;3LVS_cluster;large;sim;16;0.224712366;1.76E-10;2.05E-12;11.38721614;1;1;1;1;0
3033;3LVS_cluster;large;sim;13;0.254171393;1.11E-16;2.06E-09;15.65364703;1;1;1;1;0
3034;3LVS_cluster;large;sim;15;0.211634995;3.14E-11;5.74E-11;10.20204036;1;1;1;1;0
3035;3LVS_cluster;large;sim;8;0.277562415;1.05E-06;7.10E-13;11.84771166;1;1;1;1;0
3036;3LVS_cluster;large;sim;17;0.196910363;8.24E-05;2.22E-16;15.35261703;1;1;1;1;0
3037;3LVS_cluster;large;sim;16;0.221432835;4.03E-11;8.64E-11;10.09366496;1;1;1;1;0
3038;3LVS_cluster;large;sim;15;0.226522762;0.000314692;2.11E-14;13.37468755;1;1;1;1;0
3039;3LVS_cluster;large;sim;15;0.218670303;4.38E-06;7.72E-13;11.8113527;1;1;1;1;0
3040;3LVS_cluster;large;sim;15;0.231355551;3.73E-09;3.38E-13;12.1700533;1;1;1;1;0
3041;3LVS_cluster;large;sim;13;0.200634061;1.30E-12;1.65E-13;12.48148606;1;1;1;1;0
3042;3LVS_cluster;large;sim;13;0.216109393;7.21E-13;1.63E-12;11.84103474;1;1;1;1;0
3043;3LVS_cluster;large;sim;14;0.271778812;2.44E-13;2.07E-14;13.38299966;1;1;1;1;0
3044;3LVS_cluster;large;sim;16;0.171961147;6.62E-10;3.59E-12;11.14387556;1;1;1;1;0
3045;3LVS_cluster;large;sim;15;0.217731279;0.001207684;2.74E-13;12.26121944;1;1;1;1;0
3046;3LVS_cluster;large;sim;14;0.191835426;5.07E-14;8.21E-11;12.99396205;1;1;1;1;0
3047;3LVS_cluster;large;sim;15;0.254549843;3.33E-16;2.34E-12;15.17652577;1;1;1;1;0
3048;3LVS_cluster;large;sim;16;0.186695312;6.07E-05;4.17E-14;13.07883395;1;1;1;1;0
3049;3LVS_cluster;large;sim;12;0.176821018;1.84E-06;2.22E-16;15.35261703;1;1;1;1;0
3050;3LVS_cluster;large;sim;14;0.265637374;2.10E-14;1.78E-15;14.44855;1;1;1;1;0
3051;3LVS_cluster;large;sim;14;0.171312492;2.49E-12;1.11E-16;15.65364703;1;1;1;1;0
3052;3LVS_cluster;large;sim;14;0.196573613;0.000152537;1.11E-16;15.65364703;1;1;1;1;0
3053;3LVS_cluster;large;sim;13;0.213589014;2.30E-11;6.29E-14;12.90031936;1;1;1;1;0
3054;3LVS_cluster;large;sim;10;0.203506106;1.32E-10;1.25E-12;11.60205999;1;1;1;1;0
3055;3LVS_cluster;large;sim;12;0.193380557;1.66E-08;7.04E-12;10.85139735;1;1;1;1;0
3056;3LVS_cluster;large;sim;15;0.214241004;1.32E-08;1.04E-13;12.68193667;1;1;1;1;0
3057;3LVS_cluster;large;sim;16;0.189117378;0.000709085;2.09E-14;13.37882372;1;1;1;1;0
3058;3LVS_cluster;large;sim;12;0.219448993;2.38E-14;2.09E-14;13.37882372;1;1;1;1;0
3059;3LVS_cluster;large;sim;14;0.211871857;8.17E-05;2.52E-13;12.29756946;1;1;1;1;0
3060;3LVS_cluster;large;sim;14;0.233140094;3.15E-12;2.04E-14;13.38933984;1;1;1;1;0
3061;3LVS_cluster;large;sim;19;0.208240625;4.55E-06;2.74E-13;12.26121944;1;1;1;1;0
3062;3LVS_cluster;large;sim;15;0.204203427;4.13E-14;1.00E-10;13.08301995;1;1;1;1;0
3063;3LVS_cluster;large;sim;13;0.220407974;3.44E-08;6.29E-10;8.900319359;1;1;1;1;0
3064;3LVS_cluster;large;sim;12;0.177392163;1.95E-13;4.16E-13;12.40893539;1;1;1;1;0
3065;3LVS_cluster;large;sim;17;0.228769979;3.14E-12;3.49E-13;12.15614458;1;1;1;1;0
3066;3LVS_cluster;large;sim;16;0.264729874;4.45E-10;7.52E-12;10.82275216;1;1;1;1;0
3067;3LVS_cluster;large;sim;13;0.220776077;0.001248363;2.64E-13;12.27736608;1;1;1;1;0
3068;3LVS_cluster;large;sim;13;0.197789189;1.84E-06;1.11E-16;15.65364703;1;1;1;1;0
3069;3LVS_cluster;large;sim;14;0.197633206;8.57E-11;1.53E-12;11.51427857;1;1;1;1;0
3070;3LVS_cluster;large;sim;12;0.245378045;2.73E-06;2.07E-13;12.38299966;1;1;1;1;0
3071;3LVS_cluster;large;sim;16;0.187721508;9.24E-10;2.47E-10;9.306273051;1;1;1;1;0
3072;3LVS_cluster;large;sim;13;0.244505926;2.46E-12;2.10E-14;13.37675071;1;1;1;1;0
3073;3LVS_cluster;large;sim;14;0.197190912;2.76E-07;5.43E-13;11.96417017;1;1;1;1;0
3074;3LVS_cluster;large;sim;15;0.224043179;6.03E-06;2.10E-14;13.37675071;1;1;1;1;0
3075;3LVS_cluster;large;sim;15;0.231057627;5.75E-13;1.08E-11;11.93930216;1;1;1;1;0
3076;3LVS_cluster;large;sim;14;0.237303508;6.19E-05;1.14E-10;9.642065153;1;1;1;1;0
3077;3LVS_cluster;large;sim;14;0.201302437;2.09E-11;3.45E-13;12.16115091;1;1;1;1;0
3078;3LVS_cluster;large;sim;16;0.212286723;9.33E-07;6.20E-14;12.90657831;1;1;1;1;0
3079;3LVS_cluster;large;sim;12;0.183074119;1.23E-08;1.05E-13;12.67778071;1;1;1;1;0
3080;3LVS_cluster;large;sim;17;0.227545563;1.89E-15;1.04E-13;14.4225082;1;1;1;1;0
3081;3LVS_cluster;large;sim;11;0.228081268;7.12E-10;4.56E-13;12.04000516;1;1;1;1;0
3082;3LVS_cluster;large;sim;11;0.249684489;2.22E-16;8.35E-14;15.35261703;1;1;1;1;0
3083;3LVS_cluster;large;sim;15;0.188152638;3.14E-06;7.26E-13;11.83803338;1;1;1;1;0
3084;3LVS_cluster;large;sim;15;0.200165609;0.006841129;1.24E-13;12.60554832;1;1;1;1;0
3085;3LVS_cluster;large;sim;15;0.204779902;2.13E-09;2.49E-12;11.30277066;1;1;1;1;0
3086;3LVS_cluster;large;sim;15;0.215679318;4.41E-10;6.20E-14;12.90657831;1;1;1;1;0
3087;3LVS_cluster;large;sim;13;0.198236062;0.030405451;2.10E-14;13.37675071;1;1;1;1;0
3088;3LVS_cluster;large;sim;14;0.216558937;0.0262432;1.11E-16;15.65364703;1;1;1;1;0
3089;3LVS_cluster;large;sim;15;0.279321622;4.69E-07;2.08E-14;13.38090667;1;1;1;1;0
3090;3LVS_cluster;large;sim;14;0.22102882;3.14E-14;2.83E-12;13.20204036;1;1;1;1;0
3091;3LVS_cluster;large;sim;13;0.198492232;2.06E-06;2.83E-14;13.24718357;1;1;1;1;0
3092;3LVS_cluster;large;sim;15;0.23605545;9.58E-12;4.17E-14;13.07883395;1;1;1;1;0
3093;3LVS_cluster;large;sim;11;0.199285562;6.21E-06;3.53E-13;12.1511953;1;1;1;1;0
3094;3LVS_cluster;large;sim;14;0.232136269;2.46E-13;5.55E-16;14.95467702;1;1;1;1;0
3095;3LVS_cluster;large;sim;16;0.20112514;7.11E-11;5.62E-11;9.949233689;1;1;1;1;0
3096;3LVS_cluster;large;sim;11;0.176368952;7.18E-13;7.24E-14;12.83923144;1;1;1;1;0
3097;3LVS_cluster;large;sim;16;0.202184193;1.95E-07;2.42E-12;11.31515464;1;1;1;1;0
3098;3LVS_cluster;large;sim;18;0.191566306;4.61E-08;1.25E-13;12.60205999;1;1;1;1;0
3099;3LVS_cluster;large;sim;13;0.199591878;2.22E-05;2.10E-13;12.37675071;1;1;1;1;0
3100;3LVS_cluster;large;sim;17;0.170505155;2.08E-14;4.15E-14;13.38090667;1;1;1;1;0
3101;3LVS_cluster;large;Trim;15;0.030416942;7.77E-16;1.99E-07;14.80854899;0.921834736;0.9061128;0.913906157;0.9061128;0.037516491
3102;3LVS_cluster;large;Trim;12;0.031631378;2.10E-14;3.66E-15;14.13548892;0.956576577;0.896487673;0.92555788;0.896487673;0.019871372
3103;3LVS_cluster;large;Trim;17;0.029761931;1.51E-11;7.47E-11;10.51999306;0.907261446;0.913542722;0.910391249;0.913542722;0.045596966
3104;3LVS_cluster;large;Trim;15;0.030373574;2.89E-12;1.56E-09;11.23807216;0.889238411;0.906957109;0.898010366;0.906957109;0.055161609
3105;3LVS_cluster;large;Trim;16;0.03078339;1.25E-09;2.90E-12;11.23657201;0.949113475;0.903917595;0.925964366;0.903917595;0.023664248
3106;3LVS_cluster;large;Trim;14;0.030511661;4.61E-11;2.11E-08;10.03526908;0.951923077;0.902735562;0.926677067;0.902735562;0.022262533
3107;3LVS_cluster;large;Trim;13;0.032922016;2.72E-07;1.33E-08;7.575118363;0.948572442;0.903242148;0.925352478;0.903242148;0.023911609
3108;3LVS_cluster;large;Trim;13;0.033544516;3.81E-13;1.80E-07;12.11804503;0.946283903;0.907294833;0.92637931;0.907294833;0.025148417
3109;3LVS_cluster;large;Trim;11;0.032364072;9.66E-15;1.69E-13;13.71399288;0.977158774;0.888551165;0.930750862;0.888551165;0.010141821
3110;3LVS_cluster;large;Trim;16;0.034226105;5.48E-13;3.43E-13;12.16367588;0.958205729;0.898176292;0.927220431;0.898176292;0.019129288
3111;3LVS_cluster;large;Trim;15;0.030575892;1.22E-15;1.16E-09;14.61261017;0.904618976;0.91607565;0.910311268;0.91607565;0.047163588
3112;3LVS_cluster;large;Trim;14;0.031716655;1.37E-09;2.88E-09;8.562249437;0.975977654;0.885005066;0.9282678;0.885005066;0.010636544
3113;3LVS_cluster;large;Trim;13;0.030341462;4.22E-14;2.93E-10;13.07365755;0.939818924;0.893954745;0.916313284;0.893954745;0.027951847
3114;3LVS_cluster;large;Trim;17;0.029929481;9.63E-09;1.90E-13;12.4202164;0.959904797;0.88534279;0.921117358;0.88534279;0.018057388
3115;3LVS_cluster;large;Trim;18;0.03072433;7.92E-09;2.49E-12;11.30277066;0.924342105;0.901553529;0.912805608;0.901553529;0.036032322
3116;3LVS_cluster;large;Trim;15;0.031226604;4.75E-10;3.08E-09;9.022276395;0.914441232;0.907801418;0.911109228;0.907801418;0.041474274
3117;3LVS_cluster;large;Trim;12;0.029101664;5.55E-16;4.75E-10;14.95467702;0.934153526;0.910334347;0.922090139;0.910334347;0.031332454
3118;3LVS_cluster;large;Trim;13;0.033825617;4.41E-12;2.55E-12;11.29242982;0.906752412;0.904761905;0.905756065;0.904761905;0.045432058
3119;3LVS_cluster;large;Trim;15;0.030552504;8.18E-12;2.22E-16;15.35261703;0.923566879;0.905943938;0.914670531;0.905943938;0.036609499
3120;3LVS_cluster;large;Trim;12;0.031290046;7.72E-08;2.41E-09;8.316952962;0.942745377;0.89530564;0.918413303;0.89530564;0.026550132
3121;3LVS_cluster;large;Trim;13;0.031457313;3.33E-16;8.99E-08;15.17652577;0.97157528;0.894630193;0.931516484;0.894630193;0.012780343
3122;3LVS_cluster;large;Trim;14;0.031156913;9.91E-14;5.15E-09;12.70289635;0.965654375;0.902060115;0.932774577;0.902060115;0.015666227
3123;3LVS_cluster;large;Trim;13;0.030187561;2.11E-14;8.44E-14;13.37468755;0.948114901;0.891759541;0.919074139;0.891759541;0.023829156
3124;3LVS_cluster;large;Trim;12;0.029847138;5.17E-11;6.65E-09;9.985479461;0.922770563;0.899864911;0.911173805;0.899864911;0.036774406
3125;3LVS_cluster;large;Trim;12;0.031856954;6.41E-12;3.27E-09;10.89211197;0.983535201;0.877575144;0.927538818;0.877575144;0.007173483
3126;3LVS_cluster;large;Trim;15;0.029862351;1.07E-06;3.71E-08;7.129596095;0.869966576;0.922998987;0.895698484;0.922998987;0.067364776
3127;3LVS_cluster;large;Trim;18;0.029946491;5.63E-06;1.39E-10;9.555955204;0.942543004;0.897500844;0.919470634;0.897500844;0.02671504
3128;3LVS_cluster;large;Trim;13;0.0315527;1.49E-12;6.35E-12;11.52578374;0.966368123;0.892772712;0.928113754;0.892772712;0.015171504
3129;3LVS_cluster;large;Trim;16;0.032144672;5.80E-08;6.47E-09;7.888065724;0.95267746;0.904255319;0.927835052;0.904255319;0.021932718
3130;3LVS_cluster;large;Trim;13;0.031180748;8.30E-10;3.80E-13;12.11918641;0.948186528;0.896149949;0.921434152;0.896149949;0.023911609
3131;3LVS_cluster;large;Trim;17;0.031701522;1.96E-07;1.52E-09;8.517126416;0.916923604;0.903917595;0.91037415;0.903917595;0.039990106
3132;3LVS_cluster;large;Trim;16;0.033239341;1.43E-08;1.11E-16;15.65364703;0.994630872;0.875886525;0.931489629;0.875886525;0.002308707
3133;3LVS_cluster;large;Trim;13;0.031522272;2.17E-07;7.44E-15;13.82739707;0.968732858;0.894630193;0.930208059;0.894630193;0.014099604
3134;3LVS_cluster;large;Trim;15;0.032069432;1.22E-15;2.51E-08;14.61261017;0.966900522;0.907632557;0.936329588;0.907632557;0.015171504
3135;3LVS_cluster;large;Trim;8;0.031797329;9.99E-16;1.11E-16;15.65364703;0.913154752;0.903748734;0.908427395;0.903748734;0.041968997
3136;3LVS_cluster;large;Trim;17;0.030373431;2.47E-12;2.27E-09;11.30627305;0.962174941;0.893448159;0.926538832;0.893448159;0.017150396
3137;3LVS_cluster;large;Trim;16;0.032169459;1.11E-16;4.49E-11;15.65364703;0.987770461;0.886524823;0.9344131;0.886524823;0.005359499
3138;3LVS_cluster;large;Trim;15;0.031647627;6.00E-15;2.22E-16;15.35261703;0.935649707;0.891252955;0.912911874;0.891252955;0.029930739
3139;3LVS_cluster;large;Trim;15;0.027992771;8.47E-11;4.62E-12;11.03432803;0.892637527;0.906957109;0.899740347;0.906957109;0.053265172
3140;3LVS_cluster;large;Trim;15;0.033024153;2.16E-08;5.81E-11;9.934793872;0.980311269;0.882809862;0.929009329;0.882809862;0.008657652
3141;3LVS_cluster;large;Trim;13;0.03233765;1.06E-10;3.05E-08;9.673664139;0.994510695;0.88720027;0.937795627;0.88720027;0.002391161
3142;3LVS_cluster;large;Trim;13;0.031218474;3.50E-08;1.05E-13;12.67778071;0.889275651;0.905943938;0.897532413;0.905943938;0.055079156
3143;3LVS_cluster;large;Trim;14;0.032323609;1.60E-06;4.83E-13;12.01502287;0.953804834;0.899527187;0.925871209;0.899527187;0.021273087
3144;3LVS_cluster;large;Trim;16;0.029897812;7.34E-12;2.32E-09;10.83327394;0.99715262;0.887031408;0.938873995;0.887031408;0.001236807
3145;3LVS_cluster;large;Trim;15;0.031099201;2.66E-06;2.48E-11;10.30451832;0.985814261;0.880108072;0.929966991;0.880108072;0.006184037
3146;3LVS_cluster;large;Trim;14;0.030440284;3.33E-16;8.86E-13;15.17652577;0.90724983;0.900202634;0.903712494;0.900202634;0.044937335
3147;3LVS_cluster;large;Trim;15;0.033952465;5.14E-12;5.40E-10;10.98800689;0.924313116;0.903242148;0.913656162;0.903242148;0.036114776
3148;3LVS_cluster;large;Trim;16;0.030574502;4.09E-13;8.83E-12;12.0872467;0.994481446;0.882472138;0.935134652;0.882472138;0.002391161
3149;3LVS_cluster;large;Trim;12;0.029874767;7.09E-07;1.56E-09;8.505845406;0.956482485;0.894461331;0.92443281;0.894461331;0.019871372
3150;3LVS_cluster;large;Trim;14;0.033843214;1.11E-16;1.24E-08;15.65364703;0.953672113;0.896825397;0.924375598;0.896825397;0.021273087
3151;3LVS_cluster;large;Trim;14;0.031218315;3.68E-13;8.44E-14;12.77262756;0.987682395;0.880108072;0.930797393;0.880108072;0.005359499
3152;3LVS_cluster;large;Trim;14;0.03094377;1.83E-09;8.44E-14;12.77262756;0.953006842;0.893785883;0.922446846;0.893785883;0.021520449
3153;3LVS_cluster;large;Trim;13;0.02976388;4.44E-16;2.98E-08;15.05158703;0.942324915;0.888382303;0.914558887;0.888382303;0.026550132
3154;3LVS_cluster;large;Trim;10;0.029593077;2.61E-10;3.94E-10;9.282329497;0.905644623;0.915737926;0.910663308;0.915737926;0.046586412
3155;3LVS_cluster;large;Trim;12;0.030710789;2.44E-09;3.16E-13;12.19928292;0.94354555;0.905943938;0.924362509;0.905943938;0.026467678
3156;3LVS_cluster;large;Trim;15;0.030252056;6.83E-11;1.20E-07;9.864549301;0.961710503;0.907632557;0.933889323;0.907632557;0.017645119
3157;3LVS_cluster;large;Trim;16;0.030307988;5.34E-09;5.15E-10;8.987162775;0.93602812;0.899358325;0.917326903;0.899358325;0.030013193
3158;3LVS_cluster;large;Trim;12;0.030280059;7.47E-14;1.83E-08;12.8256494;0.951830786;0.904255319;0.927433322;0.904255319;0.022344987
3159;3LVS_cluster;large;Trim;14;0.030749497;1.11E-16;3.35E-09;15.65364703;0.957535994;0.88720027;0.921027259;0.88720027;0.019211741
3160;3LVS_cluster;large;Trim;14;0.031474599;2.22E-16;3.18E-09;15.35261703;0.931533101;0.902904424;0.91699537;0.902904424;0.032404354
3161;3LVS_cluster;large;Trim;19;0.029567358;7.13E-11;1.11E-10;9.845880474;0.889163373;0.911685241;0.900283475;0.911685241;0.055491425
3162;3LVS_cluster;large;Trim;15;0.032229001;9.92E-07;2.32E-09;8.333482019;0.980506092;0.883316447;0.929377276;0.883316447;0.008575198
3163;3LVS_cluster;large;Trim;13;0.029196068;8.80E-11;4.85E-09;9.754487332;0.866443808;0.919115164;0.892002622;0.919115164;0.06917876
3164;3LVS_cluster;large;Trim;12;0.030444215;1.88E-13;4.87E-09;12.42481216;0.975994136;0.899358325;0.936110379;0.899358325;0.010801451
3165;3LVS_cluster;large;Trim;17;0.030957778;1.23E-14;1.17E-10;13.60906489;0.930931981;0.899020601;0.91469805;0.899020601;0.032569261
3166;3LVS_cluster;large;Trim;16;0.033576687;3.33E-16;9.67E-06;15.17652577;0.962212981;0.898682877;0.929363486;0.898682877;0.01723285
3167;3LVS_cluster;large;Trim;13;0.032725366;0.004882204;1.89E-10;9.4225082;0.984549516;0.893110436;0.936603506;0.893110436;0.006843668
3168;3LVS_cluster;large;Trim;13;0.031022548;6.37E-11;2.22E-16;15.35261703;0.92303719;0.90526849;0.914066496;0.90526849;0.03685686
3169;3LVS_cluster;large;Trim;14;0.031166839;1.55E-10;3.60E-06;9.508638306;0.902163062;0.915569065;0.908816628;0.915569065;0.04848285
3170;3LVS_cluster;large;Trim;12;0.031221088;2.54E-09;1.08E-11;10.66554625;0.8618758;0.909321175;0.884963024;0.909321175;0.071157652
3171;3LVS_cluster;large;Trim;16;0.029859348;4.36E-13;3.99E-12;12.05948352;0.924748001;0.898514016;0.911442275;0.898514016;0.035702507
3172;3LVS_cluster;large;Trim;13;0.032528049;2.81E-11;4.00E-15;14.09691001;0.907805044;0.899527187;0.903647159;0.899527187;0.04460752
3173;3LVS_cluster;large;Trim;14;0.029882126;6.59E-11;7.02E-09;9.88008459;0.878152637;0.905437352;0.891586299;0.905437352;0.061345646
3174;3LVS_cluster;large;Trim;15;0.03030042;4.80E-14;4.22E-14;13.07365755;0.966092475;0.899696049;0.931712862;0.899696049;0.015418865
3175;3LVS_cluster;large;Trim;15;0.032559115;1.58E-13;1.85E-07;12.50031292;0.945212766;0.900202634;0.922158796;0.900202634;0.025478232
3176;3LVS_cluster;large;Trim;14;0.029414072;1.22E-11;1.96E-09;10.61261017;0.874433657;0.912529551;0.893075525;0.912529551;0.063984169
3177;3LVS_cluster;large;Trim;14;0.031428453;9.04E-11;2.36E-09;9.742801574;0.960512081;0.899527187;0.929019881;0.899527187;0.018057388
3178;3LVS_cluster;large;Trim;16;0.0319248;8.12E-11;2.11E-14;13.37468755;0.96097561;0.898176292;0.928515318;0.898176292;0.017810026
3179;3LVS_cluster;large;Trim;12;0.029267282;3.78E-13;1.05E-13;12.67778071;0.851158362;0.905775076;0.877617801;0.905775076;0.077341689
3180;3LVS_cluster;large;Trim;17;0.029370237;5.17E-14;3.40E-09;12.98547946;0.922050927;0.898851739;0.910303549;0.898851739;0.037104222
3181;3LVS_cluster;large;Trim;11;0.029526103;5.52E-09;1.97E-13;12.40450378;0.933158813;0.902904424;0.917782355;0.902904424;0.031579815
3182;3LVS_cluster;large;Trim;11;0.032308342;2.22E-16;8.23E-13;15.35261703;0.958348359;0.897500844;0.926927101;0.897500844;0.019046834
3183;3LVS_cluster;large;Trim;15;0.029303974;1.62E-09;1.44E-15;14.54060751;0.837088123;0.922323539;0.877641199;0.922323539;0.087648417
3184;3LVS_cluster;large;Trim;15;0.031015642;2.14E-07;1.07E-08;7.669586227;0.905154987;0.907294833;0.906223646;0.907294833;0.046421504
3185;3LVS_cluster;large;Trim;15;0.031104156;7.11E-11;2.39E-08;9.847100404;0.977087953;0.892941574;0.933121581;0.892941574;0.010224274
3186;3LVS_cluster;large;Trim;15;0.0328387;1.39E-09;5.26E-08;8.555955204;0.985671192;0.882809862;0.931409229;0.882809862;0.006266491
3187;3LVS_cluster;large;Trim;13;0.029194928;3.01E-08;1.45E-08;7.537602002;0.887411784;0.913036136;0.900041615;0.913036136;0.056563325
3188;3LVS_cluster;large;Trim;14;0.030386503;1.11E-16;5.70E-13;15.65364703;0.843008739;0.912191827;0.876236821;0.912191827;0.082948549
3189;3LVS_cluster;large;Trim;15;0.03132979;6.58E-09;3.29E-11;10.18177411;0.957106963;0.900540358;0.927962415;0.900540358;0.019706464
3190;3LVS_cluster;large;Trim;14;0.030365502;2.17E-10;8.41E-10;9.36251027;0.926357939;0.898514016;0.912223556;0.898514016;0.034877968
3191;3LVS_cluster;large;Trim;13;0.029753129;2.19E-08;2.11E-14;13.37468755;0.922464521;0.900033772;0.911111111;0.900033772;0.036939314
3192;3LVS_cluster;large;Trim;15;0.032241391;3.73E-08;9.19E-07;7.127261173;0.95019566;0.902060115;0.925502426;0.902060115;0.023087071
3193;3LVS_cluster;large;Trim;11;0.029337348;2.10E-11;8.44E-14;12.77262756;0.844206275;0.917764269;0.879449838;0.917764269;0.082701187
3194;3LVS_cluster;large;Trim;14;0.029628935;9.79E-12;1.11E-16;15.65364703;0.912588013;0.897331982;0.9048957;0.897331982;0.041968997
3195;3LVS_cluster;large;Trim;16;0.030532477;9.97E-12;2.60E-07;10.70027485;0.970204157;0.890746369;0.928778942;0.890746369;0.01335752
3196;3LVS_cluster;large;Trim;11;0.030099578;1.87E-09;2.23E-14;13.35066514;0.940667491;0.899527187;0.919637462;0.899527187;0.027704485
3197;3LVS_cluster;large;Trim;16;0.031255619;1.42E-13;1.41E-10;12.54668166;0.96875;0.895136778;0.930489731;0.895136778;0.014099604
3198;3LVS_cluster;large;Trim;18;0.030706063;2.22E-16;8.37E-11;15.35261703;0.927706676;0.905775076;0.916609706;0.905775076;0.034465699
3199;3LVS_cluster;large;Trim;13;0.030931736;1.01E-09;2.22E-16;15.35261703;0.979358644;0.897331982;0.936552697;0.897331982;0.009234828
3200;3LVS_cluster;large;Trim;17;0.030527111;3.42E-14;2.11E-14;13.37468755;0.956933524;0.904255319;0.929848932;0.904255319;0.019871372
